row_id_original,term_id,term,type,langs,country,language_pair,country_label,comparison_label,comparison_side,code_lang,hl,gl,collection_date,result_number,link,link_clean,domain,top_level_domain,link_type,link_accessibility,valid_link,site_type,content_producer,author_background,recency_raw,major_errors_raw,accuracy_raw,jargon_score_raw,background_required_raw,access_multimedia_video,access_multimedia_database,access_multimedia_graphs,access_multimedia_hyperlinks,access_multimedia,access_sci_laypeople,access_sci_background,access_sci,accuracy_major_errors,accuracy_presentation,accuracy,cred_has_sources,cred_has_refs,cred_sourcing,cred_producer_high,cred_author_background,cred_source,contextual_everyday,contextual_local_examples,contextual,recency,agg_sci_qual,agg_sci_qual_norm,relevance_score,ndcg,n_coded_results_at_10
1078,71,Sécheresse,Socio-Scientific Issues,French,"Kinshasa,Democratic Republic of the Congo",French,DR Congo,France - DR Congo,negative,fr,fr,cg,4.12.2022,7,https://www.eaufrance.fr/la-secheresse,https://www.eaufrance.fr/la-secheresse,www.eaufrance.fr,eaufrance.fr,1,1,TRUE,5,1,1,1,2,3,2,1,1,0,0,1,2,0,0,0,1,1,2,0,0,0,1,0,1,0,1,1,0,6,2.5,2.5,0.346388911,4
1080,71,Sécheresse,Socio-Scientific Issues,French,"Kinshasa,Democratic Republic of the Congo",French,DR Congo,France - DR Congo,negative,fr,fr,cg,4.12.2022,8,https://www.ouest-france.fr/meteo/secheresse/,https://www.ouest-france.fr/meteo/secheresse/,www.ouest-france.fr,ouest-france.fr,1,4,FALSE,2,11,1,1,0,0,0,2,1,1,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.25,0,0.346388911,4
1081,71,Sécheresse,Socio-Scientific Issues,French,"Kinshasa,Democratic Republic of the Congo",French,DR Congo,France - DR Congo,negative,fr,fr,cg,4.12.2022,12,https://cap-net.org/gestion-de-la-secheresse/,https://cap-net.org/gestion-de-la-secheresse/,cap-net.org,cap-net.org,1,1,TRUE,1,4,1,1,2,3,3,2,0,0,0,0,0,1,1,2,1,1,2,0,0,0,1,0,1,0,0,0,0,5,2.5,2.5,0.346388911,4
1101,74-B,changement climatique faux,Conspiracy Theories,French,"Kinshasa,Democratic Republic of the Congo",French,DR Congo,France - DR Congo,negative,fr,fr,cg,20.9.2022,10,https://reseauactionclimat.org/reponses-climatosceptiques/,https://reseauactionclimat.org/reponses-climatosceptiques/,reseauactionclimat.org,reseauactionclimat.org,1,1,TRUE,1,2,2,1,2,,3,,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0.5,0.5,0,0,0,0,3.5,1.5,1.5,0.035239052,1
1121,79-B,terre plate,Conspiracy Theories,French,"Kinshasa,Democratic Republic of the Congo",French,DR Congo,France - DR Congo,negative,fr,fr,cg,20.9.2022,10,https://www.lumni.fr/video/la-terre-est-plate-en-2,https://www.lumni.fr/video/la-terre-est-plate-en-2,www.lumni.fr,lumni.fr,1,1,TRUE,3,6,1,4,2,,3,,1,0,1,0,2,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,6,3,3,0.069640308,1
883,8,Pollution,Canonical Scientific Issues,French,"Kinshasa,Democratic Republic of the Congo",French,DR Congo,France - DR Congo,negative,fr,fr,cg,4.12.2022,3,https://www.quebecscience.qc.ca/pose-ta-colle/quest-ce-que-la-pollution/,https://www.quebecscience.qc.ca/pose-ta-colle/quest-ce-que-la-pollution/,www.quebecscience.qc.ca,quebecscience.qc.ca,1,1,TRUE,5,7,1,3,2,3,3,1,1,0,0,1,2,1,0,1,1,1,2,0,0,0,1,0,1,1,0,1,0,7,3,3,0.310597108,5
886,8,Pollution,Canonical Scientific Issues,French,"Kinshasa,Democratic Republic of the Congo",French,DR Congo,France - DR Congo,negative,fr,fr,cg,4.12.2022,4,https://www.lexpress.fr/actualite/societe/environnement/pollution-lumineuse-la-trame-noire-permettra-t-elle-de-sauver-les-especes-nocturnes_2184294.html,https://www.lexpress.fr/actualite/societe/environnement/pollution-lumineuse-la-trame-noire-permettra-t-elle-de-sauver-les-especes-nocturnes_2184294.html,www.lexpress.fr,lexpress.fr,3,2,FALSE,1,11,2,4,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,1,1.5,1.25,0,0.310597108,5
888,8,Pollution,Canonical Scientific Issues,French,"Kinshasa,Democratic Republic of the Congo",French,DR Congo,France - DR Congo,negative,fr,fr,cg,4.12.2022,7,https://www.futura-sciences.com/planete/actualites/pollution-96-europe-exposee-pollution-dangereuse-particules-102027/,https://www.futura-sciences.com/planete/actualites/pollution-96-europe-exposee-pollution-dangereuse-particules-102027/,www.futura-sciences.com,futura-sciences.com,3,1,TRUE,5,7,3,4,2,3,3,1,1,0,1,1,3,1,0,1,1,1,2,0,0,0,1,1,2,0,1,1,1,10,4.75,4.75,0.310597108,5
889,8,Pollution,Canonical Scientific Issues,French,"Kinshasa,Democratic Republic of the Congo",French,DR Congo,France - DR Congo,negative,fr,fr,cg,4.12.2022,8,https://www.conservation-nature.fr/ecologie/la-pollution-de-lair/,https://www.conservation-nature.fr/ecologie/la-pollution-de-lair/,www.conservation-nature.fr,conservation-nature.fr,1,1,TRUE,5,11,1,1,2,3,3,1,1,0,0,1,2,1,0,1,1,1,2,0,0,0,0,0,0,1,1,2,0,7,3,3,0.310597108,5
892,8,Pollution,Canonical Scientific Issues,French,"Kinshasa,Democratic Republic of the Congo",French,DR Congo,France - DR Congo,negative,fr,fr,cg,4.12.2022,9,https://www.who.int/fr/health-topics/air-pollution#tab=tab_1,https://www.who.int/fr/health-topics/air-pollution#tab=tab_1,www.who.int,who.int,1,1,TRUE,1,4,1,1,2,3,3,1,1,0,0,1,2,1,0,1,1,1,2,0,0,0,1,0,1,0,0,0,0,6,2.5,2.5,0.310597108,5
893,8,Pollution,Canonical Scientific Issues,French,"Kinshasa,Democratic Republic of the Congo",French,DR Congo,France - DR Congo,negative,fr,fr,cg,4.12.2022,13,https://www.airparif.asso.fr/effets-de-la-pollution,https://www.airparif.asso.fr/effets-de-la-pollution,www.airparif.asso.fr,airparif.asso.fr,1,1,TRUE,1,2,1,1,2,3,3,1,0,0,0,1,1,1,0,1,1,1,2,0,0,0,0,0,0,0,1,1,0,5,2.25,2.25,0.310597108,5
895,12,Fungi,Canonical Scientific Issues,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,4.12.2022,3,https://www.nagwa.com/fr/explainers/325102871697/,https://www.nagwa.com/fr/explainers/325102871697/,www.nagwa.com,nagwa.com,1,1,TRUE,5,6,1,1,2,3,2,1,1,0,1,0,2,0,0,0,1,1,2,0,0,0,1,0,1,0,0,0,0,5,2,2,0.558653895,4
896,12,Fungi,Canonical Scientific Issues,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,4.12.2022,4,https://www.aquaportail.com/definition-2357-fungus.html,https://www.aquaportail.com/definition-2357-fungus.html,www.aquaportail.com,aquaportail.com,1,1,TRUE,5,17,1,2,2,3,1,1,1,0,0,1,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,4,1.5,1.5,0.558653895,4
898,12,Fungi,Canonical Scientific Issues,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,4.12.2022,5,https://www.britannica.com/science/fungus,https://www.britannica.com/science/fungus,www.britannica.com,britannica.com,1,3,FALSE,5,10,3,4,2,3,2,1,1,0,0,1,2,0,0,0,1,1,2,0,0,0,1,1,2,1,0,1,1,8,4,0,0.558653895,4
900,12,Fungi,Canonical Scientific Issues,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,4.12.2022,9,https://fr.bab.la/dictionnaire/anglais-francais/fungi,https://fr.bab.la/dictionnaire/anglais-francais/fungi,fr.bab.la,bab.la,1,4,FALSE,2,10,1,1,0,0,3,2,0,1,0,1,2,1,1,2,0,0,0,0,0,0,1,1,2,1,0,1,0,7,3,0,0.558653895,4
902,13,Mammifère,Canonical Scientific Issues,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,4.12.2022,1,https://www.cnrtl.fr/definition/mammif%C3%A8re,https://www.cnrtl.fr/definition/mammif%c3%a8re,www.cnrtl.fr,cnrtl.fr,1,1,TRUE,2,3,1,1,2,3,1,1,0,1,0,0,1,0,0,0,1,1,2,0,1,1,1,0,1,0,0,0,0,5,2.25,2.25,0.557770321,4
903,13,Mammifère,Canonical Scientific Issues,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,4.12.2022,4,https://www.larousse.fr/encyclopedie/divers/mammif%C3%A8re/67848,https://www.larousse.fr/encyclopedie/divers/mammif%c3%a8re/67848,www.larousse.fr,larousse.fr,1,1,TRUE,5,10,1,1,2,3,2,1,1,0,0,0,1,0,0,0,1,1,2,0,0,0,1,1,2,0,0,0,0,5,2.25,2.25,0.557770321,4
904,13,Mammifère,Canonical Scientific Issues,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,4.12.2022,6,https://www.futura-sciences.com/planete/definitions/classification-vivant-mammifere-2142/,https://www.futura-sciences.com/planete/definitions/classification-vivant-mammifere-2142/,www.futura-sciences.com,futura-sciences.com,1,1,TRUE,5,7,1,1,2,3,2,1,1,0,0,1,2,0,0,0,1,1,2,0,0,0,1,0,1,0,0,0,0,5,2,2,0.557770321,4
905,13,Mammifère,Canonical Scientific Issues,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,4.12.2022,8,https://www.techno-science.net/glossaire-definition/Mammifere.html,https://www.techno-science.net/glossaire-definition/mammifere.html,www.techno-science.net,techno-science.net,1,1,TRUE,5,7,1,1,2,3,2,1,1,0,0,1,2,0,0,0,1,1,2,0,0,0,1,0,1,0,0,0,0,5,2,2,0.557770321,4
907,16,Solution,Canonical Scientific Issues,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,4.12.2022,1,https://www.larousse.fr/dictionnaires/francais/solution/73361,https://www.larousse.fr/dictionnaires/francais/solution/73361,www.larousse.fr,larousse.fr,1,1,TRUE,1,10,1,1,2,3,3,2,0,0,0,1,1,1,1,2,1,1,2,0,0,0,1,1,2,1,0,1,0,8,3.75,3.75,0.953094341,4
908,16,Solution,Canonical Scientific Issues,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,4.12.2022,2,https://www.linternaute.fr/dictionnaire/fr/definition/solution/,https://www.linternaute.fr/dictionnaire/fr/definition/solution/,www.linternaute.fr,linternaute.fr,1,1,TRUE,5,10,1,1,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,0,0,0,1,1,2,0,0,0,0,8,3.5,3.5,0.953094341,4
909,16,Solution,Canonical Scientific Issues,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,4.12.2022,3,https://dictionnaire.lerobert.com/definition/solution,https://dictionnaire.lerobert.com/definition/solution,dictionnaire.lerobert.com,lerobert.com,1,1,TRUE,1,10,1,1,2,3,3,2,0,0,0,1,1,1,1,2,1,1,2,0,0,0,1,1,2,0,0,0,0,7,3.25,3.25,0.953094341,4
910,16,Solution,Canonical Scientific Issues,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,4.12.2022,9,https://dictionnaire.sensagent.leparisien.fr/solution/fr-fr/,https://dictionnaire.sensagent.leparisien.fr/solution/fr-fr/,dictionnaire.sensagent.leparisien.fr,leparisien.fr,1,1,TRUE,1,10,1,1,2,3,3,2,0,0,0,1,1,1,1,2,1,1,2,0,0,0,1,1,2,0,0,0,0,7,3.25,3.25,0.953094341,4
912,20,Atome,Canonical Scientific Issues,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,4.12.2022,2,https://www.cea.fr/comprendre/Pages/radioactivite/atome.aspx?Type=Chapitre&numero=2,https://www.cea.fr/comprendre/pages/radioactivite/atome.aspx?type=chapitre&numero=2,www.cea.fr,cea.fr,1,1,TRUE,5,1,1,5,2,3,2,1,1,0,1,0,2,0,0,0,1,1,2,0,0,0,1,0,1,0,0,0,0,5,2,2,0.676852038,5
913,20,Atome,Canonical Scientific Issues,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,4.12.2022,3,https://www.irsn.fr/FR/connaissances/Nucleaire_et_societe/education-radioprotection/bases_radioactivite/Pages/2-atome.aspx#.Y40x2XZBwok,https://www.irsn.fr/fr/connaissances/nucleaire_et_societe/education-radioprotection/bases_radioactivite/pages/2-atome.aspx#.y40x2xzbwok,www.irsn.fr,irsn.fr,1,2,FALSE,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.676852038,5
914,20,Atome,Canonical Scientific Issues,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,4.12.2022,4,https://www.futura-sciences.com/sciences/definitions/chimie-atome-1990/,https://www.futura-sciences.com/sciences/definitions/chimie-atome-1990/,www.futura-sciences.com,futura-sciences.com,1,1,TRUE,5,7,1,1,2,3,2,1,1,0,0,1,2,0,0,0,1,1,2,0,0,0,1,0,1,0,0,0,0,5,2,2,0.676852038,5
915,20,Atome,Canonical Scientific Issues,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,4.12.2022,5,https://www.youtube.com/watch?v=UQ-cVXzBnPY,https://www.youtube.com/watch?v=uq-cvxzbnpy,www.youtube.com,youtube.com,2,1,TRUE,3,14,2,3,2,3,2,2,1,0,0,1,2,0,1,1,1,1,2,0,0,0,0,0.5,0.5,0,0,0,0,5.5,2.25,2.25,0.676852038,5
916,20,Atome,Canonical Scientific Issues,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,4.12.2022,7,https://www.youtube.com/watch?v=J8Q24Q2x9d8,https://www.youtube.com/watch?v=j8q24q2x9d8,www.youtube.com,youtube.com,2,1,TRUE,3,14,2,3,2,3,2,2,1,0,0,1,2,0,1,1,1,1,2,0,0,0,0,0.5,0.5,0,0,0,0,5.5,2.25,2.25,0.676852038,5
917,20,Atome,Canonical Scientific Issues,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,4.12.2022,12,https://www.alloprof.qc.ca/fr/eleves/bv/sciences/l-atome-s1574,https://www.alloprof.qc.ca/fr/eleves/bv/sciences/l-atome-s1574,www.alloprof.qc.ca,alloprof.qc.ca,1,1,TRUE,5,6,1,1,2,3,2,2,1,0,1,1,3,0,1,1,1,1,2,1,0,1,1,0,1,0,0,0,0,8,3.25,3.25,0.676852038,5
918,28,Énergie,Canonical Scientific Issues,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,4.12.2022,2,https://www.energie-info.fr/,https://www.energie-info.fr/,www.energie-info.fr,energie-info.fr,1,4,FALSE,2,1,1,1,0,0,3,2,0,1,0,1,2,1,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,5,2,0,0.158260124,5
920,28,Énergie,Canonical Scientific Issues,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,4.12.2022,3,https://www.totalenergies.fr/,https://www.totalenergies.fr/,www.totalenergies.fr,totalenergies.fr,1,4,FALSE,2,12,1,1,0,0,3,2,0,1,0,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.5,0,0.158260124,5
921,28,Énergie,Canonical Scientific Issues,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,4.12.2022,4,https://www.marianne.net/politique/gouvernement/ignorance-stupefiante-lex-haut-commissaire-a-lenergie-atomique-dezingue-linculture-des-politiques,https://www.marianne.net/politique/gouvernement/ignorance-stupefiante-lex-haut-commissaire-a-lenergie-atomique-dezingue-linculture-des-politiques,www.marianne.net,marianne.net,3,1,TRUE,1,11,2,4,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,0,0,0,0,0.5,0.5,0,1,1,1,8.5,4.25,4.25,0.158260124,5
923,28,Énergie,Canonical Scientific Issues,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,4.12.2022,7,https://www.ledauphine.com/economie/2022/12/04/isere-illuminations-et-energie-la-magie-de-noel-preservee,https://www.ledauphine.com/economie/2022/12/04/isere-illuminations-et-energie-la-magie-de-noel-preservee,www.ledauphine.com,ledauphine.com,3,2,FALSE,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.158260124,5
925,28,Énergie,Canonical Scientific Issues,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,4.12.2022,8,https://www.ecologie.gouv.fr/politiques/energies,https://www.ecologie.gouv.fr/politiques/energies,www.ecologie.gouv.fr,ecologie.gouv.fr,1,4,FALSE,1,1,1,4,0,0,3,2,0,0,0,1,1,1,1,2,0,0,0,0,0,0,1,0,1,0,0,0,1,5,2.75,0,0.158260124,5
928,28,Énergie,Canonical Scientific Issues,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,4.12.2022,12,https://www.larousse.fr/dictionnaires/francais/%C3%A9nergie/29421,https://www.larousse.fr/dictionnaires/francais/%c3%a9nergie/29421,www.larousse.fr,larousse.fr,1,1,TRUE,1,10,1,1,2,3,2,1,1,0,0,0,1,0,0,0,1,1,2,0,0,0,1,1,2,0,0,0,0,5,2.25,2.25,0.158260124,5
929,29,Poids,Canonical Scientific Issues,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,4.12.2022,2,https://www.techno-science.net/definition/1690.html,https://www.techno-science.net/definition/1690.html,www.techno-science.net,techno-science.net,1,1,TRUE,1,7,2,1,2,3,2,1,0,0,0,1,1,0,0,0,1,1,2,1,0,1,1,0.5,1.5,1,1,2,0,7.5,3.5,3.5,0.489667344,4
930,29,Poids,Canonical Scientific Issues,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,4.12.2022,3,https://www.larousse.fr/dictionnaires/francais/poids/61976,https://www.larousse.fr/dictionnaires/francais/poids/61976,www.larousse.fr,larousse.fr,1,1,TRUE,1,10,1,1,2,3,2,1,1,0,0,0,1,0,0,0,1,1,2,0,0,0,1,1,2,0,0,0,0,5,2.25,2.25,0.489667344,4
931,29,Poids,Canonical Scientific Issues,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,4.12.2022,5,https://www.cnrtl.fr/definition/poids,https://www.cnrtl.fr/definition/poids,www.cnrtl.fr,cnrtl.fr,1,1,TRUE,1,1,1,1,2,3,3,2,0,0,0,0,0,1,1,2,1,1,2,0,1,1,1,0,1,0,0,0,0,6,3,3,0.489667344,4
933,29,Poids,Canonical Scientific Issues,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,4.12.2022,10,https://www.amazon.fr/Entra%C3%AEnement-musculaire-poids-accessoires/b?ie=UTF8&node=26389299031,https://www.amazon.fr/entra%c3%aenement-musculaire-poids-accessoires/b?ie=utf8&node=26389299031,www.amazon.fr,amazon.fr,1,4,FALSE,2,12,1,1,0,0,0,2,1,1,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.25,0,0.489667344,4
934,35,Système solaire,Canonical Scientific Issues,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,4.12.2022,1,https://www.numerama.com/sciences/877361-tout-savoir-sur-le-systeme-solaire.html,https://www.numerama.com/sciences/877361-tout-savoir-sur-le-systeme-solaire.html,www.numerama.com,numerama.com,1,1,TRUE,5,11,2,4,2,3,2,1,1,0,1,1,3,0,0,0,1,1,2,0,0,0,0,0.5,0.5,0,0,0,1,6.5,3,3,0.746060587,5
935,35,Système solaire,Canonical Scientific Issues,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,4.12.2022,3,https://www.larousse.fr/encyclopedie/divers/Syst%C3%A8me_solaire/185915,https://www.larousse.fr/encyclopedie/divers/syst%c3%a8me_solaire/185915,www.larousse.fr,larousse.fr,1,1,TRUE,5,10,1,1,2,3,2,2,1,0,0,1,2,0,1,1,1,1,2,0,0,0,1,1,2,0,0,0,0,7,3,3,0.746060587,5
936,35,Système solaire,Canonical Scientific Issues,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,4.12.2022,5,https://www.youtube.com/watch?v=NIyjtgvRcnQ,https://www.youtube.com/watch?v=niyjtgvrcnq,www.youtube.com,youtube.com,2,1,TRUE,3,14,3,4,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,1,0,1,0,1,1,1,1,2,1,11,5.5,5.5,0.746060587,5
937,35,Système solaire,Canonical Scientific Issues,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,4.12.2022,7,https://www.nationalgeographic.fr/video/tv/comprendre-le-systeme-solaire,https://www.nationalgeographic.fr/video/tv/comprendre-le-systeme-solaire,www.nationalgeographic.fr,nationalgeographic.fr,2,1,TRUE,3,7,2,4,2,3,2,2,1,0,0,1,2,0,1,1,1,1,2,0,0,0,1,0.5,1.5,0,0,0,1,7.5,3.75,3.75,0.746060587,5
938,35,Système solaire,Canonical Scientific Issues,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,4.12.2022,8,https://www.le-systeme-solaire.net/,https://www.le-systeme-solaire.net/,www.le-systeme-solaire.net,le-systeme-solaire.net,1,1,TRUE,5,7,2,1,2,3,2,2,1,0,0,1,2,0,1,1,1,1,2,0,0,0,1,0.5,1.5,0,0,0,0,6.5,2.75,2.75,0.746060587,5
939,35,Système solaire,Canonical Scientific Issues,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,4.12.2022,12,https://www.astrofiles.net/systeme-solaire,https://www.astrofiles.net/systeme-solaire,www.astrofiles.net,astrofiles.net,1,1,TRUE,2,7,1,1,2,3,3,2,1,1,0,1,3,1,1,2,1,1,2,0,0,0,1,0,1,0,0,0,0,8,3.25,3.25,0.746060587,5
941,38,Évolution,Canonical Scientific Issues,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,4.12.2022,1,https://www.larousse.fr/dictionnaires/francais/%C3%A9volution/31900,https://www.larousse.fr/dictionnaires/francais/%c3%a9volution/31900,www.larousse.fr,larousse.fr,1,1,TRUE,1,10,3,1,2,3,3,2,0,0,0,1,1,1,1,2,1,1,2,0,0,0,1,1,2,1,0,1,0,8,3.75,3.75,0.893534995,4
942,38,Évolution,Canonical Scientific Issues,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,4.12.2022,2,https://www.evolution-xy.fr/,https://www.evolution-xy.fr/,www.evolution-xy.fr,evolution-xy.fr,1,4,FALSE,2,12,1,1,0,0,3,2,1,1,0,1,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.75,0,0.893534995,4
943,38,Évolution,Canonical Scientific Issues,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,4.12.2022,4,https://www.cnrtl.fr/definition/%C3%A9volution,https://www.cnrtl.fr/definition/%c3%a9volution,www.cnrtl.fr,cnrtl.fr,1,1,TRUE,1,1,1,1,2,3,3,2,0,0,0,0,0,1,1,2,1,1,2,0,1,1,1,0,1,0,0,0,0,6,3,3,0.893534995,4
944,38,Évolution,Canonical Scientific Issues,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,4.12.2022,10,https://www.pokepedia.fr/%C3%89volution,https://www.pokepedia.fr/%c3%89volution,www.pokepedia.fr,pokepedia.fr,1,4,FALSE,5,10,1,4,0,0,0,2,1,0,0,1,2,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,1,6,3,0,0.893534995,4
946,39,PCR,Novel Science and Technology Issues,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,4.12.2022,1,http://www.ens-lyon.fr/RELIE/PCR/principe/anim/presentation.htm,http://www.ens-lyon.fr/relie/pcr/principe/anim/presentation.htm,www.ens-lyon.fr,ens-lyon.fr,1,1,TRUE,1,5,1,1,2,3,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,1,0,0,0,0,3,1.5,1.5,0.545902684,5
947,39,PCR,Novel Science and Technology Issues,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,4.12.2022,2,https://www.sante.fr/cf/centres-depistage-covid.html,https://www.sante.fr/cf/centres-depistage-covid.html,www.sante.fr,sante.fr,1,4,FALSE,6,1,1,1,0,0,3,2,0,1,0,1,2,1,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,5,2,0,0.545902684,5
948,39,PCR,Novel Science and Technology Issues,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,4.12.2022,3,https://www.ameli.fr/assure/covid-19/tester-alerter-proteger-comprendre-la-strategie-pour-stopper-l-epidemie/les-tests-de-depistage-du-covid-19/les-tests-de-depistage-rt-pcr,https://www.ameli.fr/assure/covid-19/tester-alerter-proteger-comprendre-la-strategie-pour-stopper-l-epidemie/les-tests-de-depistage-du-covid-19/les-tests-de-depistage-rt-pcr,www.ameli.fr,ameli.fr,1,1,TRUE,5,1,1,4,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,0,0,0,1,0,1,1,1,2,1,10,5,5,0.545902684,5
950,39,PCR,Novel Science and Technology Issues,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,4.12.2022,5,https://www.youtube.com/watch?v=3dUaw6W1VAA,https://www.youtube.com/watch?v=3duaw6w1vaa,www.youtube.com,youtube.com,2,1,TRUE,3,14,2,4,2,3,2,2,1,0,0,1,2,0,1,1,1,1,2,0,0,0,0,0.5,0.5,0,0,0,1,6.5,3.25,3.25,0.545902684,5
